Object_ID, Length, Assignment
M03424:106:000000000-AU667:1:1119:22646:8305/1,43,NA
M03424:106:000000000-AU667:1:1119:22983:12267/1,63,NA
M03424:106:000000000-AU667:1:1119:23058:9467/1,300,NA
M03424:106:000000000-AU667:1:1119:23568:9064/1,130,NA
M03424:106:000000000-AU667:1:1119:24570:3977/1,43,NA
M03424:106:000000000-AU667:1:1119:24608:6040/1,147,NA
M03424:106:000000000-AU667:1:1119:26667:6325/1,301,1805714
M03424:106:000000000-AU667:1:1119:26955:8174/1,43,NA
M03424:106:000000000-AU667:1:1119:27022:14911/1,71,NA
M03424:106:000000000-AU667:1:1119:28090:6750/1,61,NA
M03424:106:000000000-AU667:1:1119:28633:8760/1,112,NA
M03424:106:000000000-AU667:1:2101:2788:9167/1,184,NA
M03424:106:000000000-AU667:1:2101:3383:13540/1,301,NA
M03424:106:000000000-AU667:1:2101:3423:13190/1,113,NA
M03424:106:000000000-AU667:1:2101:3821:8791/1,300,1805714
M03424:106:000000000-AU667:1:2101:3967:20448/1,35,NA
M03424:106:000000000-AU667:1:2101:5713:22883/1,185,NA
M03424:106:000000000-AU667:1:2101:6064:11139/1,43,NA
M03424:106:000000000-AU667:1:2101:6094:11743/1,43,NA
M03424:106:000000000-AU667:1:2101:6343:3375/1,59,NA
M03424:106:000000000-AU667:1:2101:6395:8385/1,191,NA
M03424:106:000000000-AU667:1:2101:7430:11487/1,136,NA
M03424:106:000000000-AU667:1:2101:7846:12179/1,140,NA
M03424:106:000000000-AU667:1:2101:8427:8753/1,169,NA
M03424:106:000000000-AU667:1:2101:8570:4454/1,181,NA
M03424:106:000000000-AU667:1:2101:8781:13086/1,58,NA
M03424:106:000000000-AU667:1:2101:9956:8084/1,104,NA
M03424:106:000000000-AU667:1:2101:10640:3163/1,301,NA
M03424:106:000000000-AU667:1:2101:11305:11638/1,299,NA
M03424:106:000000000-AU667:1:2101:11415:5959/1,47,NA
M03424:106:000000000-AU667:1:2101:11655:23400/1,44,NA
M03424:106:000000000-AU667:1:2101:11828:9827/1,301,NA
M03424:106:000000000-AU667:1:2101:12422:20193/1,47,NA
M03424:106:000000000-AU667:1:2101:12745:3514/1,119,NA
M03424:106:000000000-AU667:1:2101:13316:9412/1,146,NA
M03424:106:000000000-AU667:1:2101:13386:12955/1,46,NA
M03424:106:000000000-AU667:1:2101:13659:17889/1,179,NA
M03424:106:000000000-AU667:1:2101:13701:24300/1,96,NA
M03424:106:000000000-AU667:1:2101:13948:19313/1,131,NA
M03424:106:000000000-AU667:1:2101:13954:13551/1,85,NA
M03424:106:000000000-AU667:1:2101:14090:14930/1,45,NA
M03424:106:000000000-AU667:1:2101:14351:6404/1,135,NA
M03424:106:000000000-AU667:1:2101:14583:6877/1,136,NA
M03424:106:000000000-AU667:1:2101:14978:22064/1,139,NA
M03424:106:000000000-AU667:1:2101:15030:5663/1,42,NA
M03424:106:000000000-AU667:1:2101:15371:23421/1,87,NA
M03424:106:000000000-AU667:1:2101:16198:9018/1,122,NA
M03424:106:000000000-AU667:1:2101:16556:17640/1,42,NA
M03424:106:000000000-AU667:1:2101:16727:15762/1,39,NA
M03424:106:000000000-AU667:1:2101:16837:13611/1,98,85698
M03424:106:000000000-AU667:1:2101:16856:3630/1,54,NA
M03424:106:000000000-AU667:1:2101:17001:6728/1,165,NA
M03424:106:000000000-AU667:1:2101:17012:9268/1,301,NA
M03424:106:000000000-AU667:1:2101:17248:19298/1,71,NA
M03424:106:000000000-AU667:1:2101:17340:9829/1,301,NA
M03424:106:000000000-AU667:1:2101:17430:17063/1,51,NA
M03424:106:000000000-AU667:1:2101:17840:4638/1,48,NA
M03424:106:000000000-AU667:1:2101:18278:7164/1,45,NA
M03424:106:000000000-AU667:1:2101:18344:18956/1,301,1805714
M03424:106:000000000-AU667:1:2101:18392:13698/1,35,NA
M03424:106:000000000-AU667:1:2101:18495:5898/1,123,NA
M03424:106:000000000-AU667:1:2101:19061:6331/1,75,NA
M03424:106:000000000-AU667:1:2101:19329:3505/1,207,NA
M03424:106:000000000-AU667:1:2101:19729:19541/1,163,NA
M03424:106:000000000-AU667:1:2101:20043:11901/1,92,NA
M03424:106:000000000-AU667:1:2101:20649:18045/1,191,NA
M03424:106:000000000-AU667:1:2101:20980:10310/1,111,NA
M03424:106:000000000-AU667:1:2101:22665:15124/1,98,NA
M03424:106:000000000-AU667:1:2101:22684:19241/1,43,NA
M03424:106:000000000-AU667:1:2101:23350:19787/1,56,NA
M03424:106:000000000-AU667:1:2101:23838:12458/1,113,NA
M03424:106:000000000-AU667:1:2101:24199:2116/1,300,NA
M03424:106:000000000-AU667:1:2101:24295:5020/1,301,NA
M03424:106:000000000-AU667:1:2101:24378:21343/1,81,NA
M03424:106:000000000-AU667:1:2101:24952:16093/1,35,NA
M03424:106:000000000-AU667:1:2101:24972:3650/1,35,NA
M03424:106:000000000-AU667:1:2101:25288:22612/1,142,NA
M03424:106:000000000-AU667:1:2101:25523:19737/1,97,NA
M03424:106:000000000-AU667:1:2101:26374:16233/1,300,NA
M03424:106:000000000-AU667:1:2101:28395:18342/1,35,NA
M03424:106:000000000-AU667:1:2101:28569:12530/1,301,NA
M03424:106:000000000-AU667:1:2101:28876:16457/1,160,NA
M03424:106:000000000-AU667:1:2101:28902:14983/1,79,NA
M03424:106:000000000-AU667:1:2102:5110:5101/1,301,1805714
M03424:106:000000000-AU667:1:2102:5491:17474/1,299,NA
M03424:106:000000000-AU667:1:2102:6101:9864/1,35,NA
M03424:106:000000000-AU667:1:2102:6689:3256/1,157,NA
M03424:106:000000000-AU667:1:2102:7491:4264/1,300,NA
M03424:106:000000000-AU667:1:2102:7516:5290/1,73,NA
M03424:106:000000000-AU667:1:2102:8163:11831/1,39,NA
M03424:106:000000000-AU667:1:2102:8237:11329/1,131,NA
M03424:106:000000000-AU667:1:2102:8942:16644/1,84,NA
M03424:106:000000000-AU667:1:2102:10145:4407/1,77,NA
M03424:106:000000000-AU667:1:2102:10975:20542/1,53,NA
M03424:106:000000000-AU667:1:2102:11071:13002/1,221,NA
M03424:106:000000000-AU667:1:2102:11087:3107/1,146,NA
M03424:106:000000000-AU667:1:2102:11170:18688/1,170,NA
M03424:106:000000000-AU667:1:2102:11419:5881/1,51,NA
M03424:106:000000000-AU667:1:2102:11462:17065/1,44,NA
M03424:106:000000000-AU667:1:2102:11990:20932/1,78,NA
M03424:106:000000000-AU667:1:2102:12507:15052/1,210,NA
M03424:106:000000000-AU667:1:2102:12677:13442/1,137,NA
M03424:106:000000000-AU667:1:2102:12959:20744/1,114,NA
M03424:106:000000000-AU667:1:2102:13000:15523/1,301,NA
M03424:106:000000000-AU667:1:2102:13503:18082/1,139,NA
M03424:106:000000000-AU667:1:2102:13944:8441/1,108,NA
M03424:106:000000000-AU667:1:2102:14141:6934/1,55,NA
M03424:106:000000000-AU667:1:2102:14286:13077/1,117,NA
M03424:106:000000000-AU667:1:2102:14456:17037/1,123,NA
M03424:106:000000000-AU667:1:2102:14820:18700/1,89,NA
M03424:106:000000000-AU667:1:2102:14915:3559/1,65,NA
M03424:106:000000000-AU667:1:2102:15426:18402/1,43,NA
M03424:106:000000000-AU667:1:2102:15631:7216/1,217,NA
M03424:106:000000000-AU667:1:2102:15748:17719/1,242,NA
M03424:106:000000000-AU667:1:2102:15916:18639/1,301,NA
M03424:106:000000000-AU667:1:2102:16224:9556/1,65,NA
M03424:106:000000000-AU667:1:2102:17049:23021/1,103,NA
M03424:106:000000000-AU667:1:2102:17714:23945/1,157,NA
M03424:106:000000000-AU667:1:2102:17737:12538/1,300,1805714
M03424:106:000000000-AU667:1:2102:17830:11463/1,151,NA
M03424:106:000000000-AU667:1:2102:17915:7018/1,108,NA
M03424:106:000000000-AU667:1:2102:18069:20585/1,301,NA
M03424:106:000000000-AU667:1:2102:19746:8988/1,170,NA
M03424:106:000000000-AU667:1:2102:19746:19202/1,110,NA
M03424:106:000000000-AU667:1:2102:21830:16540/1,301,NA
M03424:106:000000000-AU667:1:2102:22062:9360/1,132,NA
M03424:106:000000000-AU667:1:2102:22730:9170/1,149,NA
M03424:106:000000000-AU667:1:2102:24062:13755/1,45,NA
M03424:106:000000000-AU667:1:2102:24350:16864/1,300,1805714
M03424:106:000000000-AU667:1:2102:24565:19463/1,54,NA
M03424:106:000000000-AU667:1:2102:24781:13318/1,173,NA
M03424:106:000000000-AU667:1:2102:24832:4258/1,301,NA
M03424:106:000000000-AU667:1:2102:24882:15693/1,43,NA
M03424:106:000000000-AU667:1:2102:25053:4718/1,147,NA
M03424:106:000000000-AU667:1:2102:25707:19530/1,107,NA
M03424:106:000000000-AU667:1:2102:26128:8081/1,301,9606
M03424:106:000000000-AU667:1:2102:26478:10894/1,301,NA
M03424:106:000000000-AU667:1:2102:26495:11292/1,165,NA
M03424:106:000000000-AU667:1:2102:29108:13433/1,248,NA
M03424:106:000000000-AU667:1:2103:2523:8845/1,301,1805714
M03424:106:000000000-AU667:1:2103:4178:18833/1,43,NA
M03424:106:000000000-AU667:1:2103:4618:7137/1,74,NA
M03424:106:000000000-AU667:1:2103:5483:17073/1,35,NA
M03424:106:000000000-AU667:1:2103:5756:15779/1,35,NA
M03424:106:000000000-AU667:1:2103:5919:18171/1,36,NA
M03424:106:000000000-AU667:1:2103:6315:5897/1,142,NA
M03424:106:000000000-AU667:1:2103:6360:8740/1,301,1805714
M03424:106:000000000-AU667:1:2103:6474:4051/1,53,NA
M03424:106:000000000-AU667:1:2103:6734:4995/1,300,NA
M03424:106:000000000-AU667:1:2103:6746:12610/1,79,NA
M03424:106:000000000-AU667:1:2103:7524:10310/1,271,NA
M03424:106:000000000-AU667:1:2103:8052:12890/1,44,NA
M03424:106:000000000-AU667:1:2103:8695:11397/1,152,NA
M03424:106:000000000-AU667:1:2103:10058:8842/1,217,NA
M03424:106:000000000-AU667:1:2103:10164:16485/1,88,NA
M03424:106:000000000-AU667:1:2103:10449:23218/1,192,NA
M03424:106:000000000-AU667:1:2103:10473:17958/1,119,NA
M03424:106:000000000-AU667:1:2103:10513:13409/1,121,NA
M03424:106:000000000-AU667:1:2103:11178:14564/1,43,NA
M03424:106:000000000-AU667:1:2103:11627:22828/1,40,NA
M03424:106:000000000-AU667:1:2103:11847:8830/1,149,NA
M03424:106:000000000-AU667:1:2103:11923:17974/1,136,NA
M03424:106:000000000-AU667:1:2103:11965:17693/1,97,NA
M03424:106:000000000-AU667:1:2103:11984:12592/1,147,NA
M03424:106:000000000-AU667:1:2103:12408:14498/1,59,NA
M03424:106:000000000-AU667:1:2103:12483:22776/1,50,NA
M03424:106:000000000-AU667:1:2103:12657:8019/1,301,NA
M03424:106:000000000-AU667:1:2103:13150:15177/1,132,NA
M03424:106:000000000-AU667:1:2103:14290:16449/1,301,NA
M03424:106:000000000-AU667:1:2103:14475:20339/1,54,NA
M03424:106:000000000-AU667:1:2103:15255:11977/1,124,NA
M03424:106:000000000-AU667:1:2103:15315:13684/1,115,NA
M03424:106:000000000-AU667:1:2103:15336:17974/1,35,NA
M03424:106:000000000-AU667:1:2103:15458:21592/1,54,NA
M03424:106:000000000-AU667:1:2103:15512:10762/1,117,NA
M03424:106:000000000-AU667:1:2103:15705:9137/1,299,NA
M03424:106:000000000-AU667:1:2103:15958:22097/1,35,NA
M03424:106:000000000-AU667:1:2103:16450:24121/1,56,NA
M03424:106:000000000-AU667:1:2103:16727:11002/1,35,NA
M03424:106:000000000-AU667:1:2103:17068:9354/1,300,NA
M03424:106:000000000-AU667:1:2103:17251:5157/1,35,NA
M03424:106:000000000-AU667:1:2103:17855:20530/1,186,NA
M03424:106:000000000-AU667:1:2103:18083:3300/1,131,NA
M03424:106:000000000-AU667:1:2103:18087:12323/1,102,NA
M03424:106:000000000-AU667:1:2103:18250:11114/1,299,NA
M03424:106:000000000-AU667:1:2103:18616:8419/1,301,NA
M03424:106:000000000-AU667:1:2103:18817:11854/1,171,NA
M03424:106:000000000-AU667:1:2103:19119:16790/1,301,1805714
M03424:106:000000000-AU667:1:2103:19782:8571/1,97,NA
M03424:106:000000000-AU667:1:2103:20275:12558/1,301,NA
M03424:106:000000000-AU667:1:2103:20395:23257/1,37,NA
M03424:106:000000000-AU667:1:2103:20458:15632/1,154,NA
M03424:106:000000000-AU667:1:2103:20775:14295/1,89,NA
M03424:106:000000000-AU667:1:2103:20839:5152/1,71,NA
M03424:106:000000000-AU667:1:2103:21204:14399/1,35,NA
M03424:106:000000000-AU667:1:2103:21698:19016/1,107,NA
M03424:106:000000000-AU667:1:2103:21789:3297/1,44,NA
M03424:106:000000000-AU667:1:2103:21827:3768/1,67,NA
M03424:106:000000000-AU667:1:2103:22124:18968/1,157,NA
M03424:106:000000000-AU667:1:2103:22161:7528/1,35,NA
M03424:106:000000000-AU667:1:2103:24325:6510/1,97,NA
M03424:106:000000000-AU667:1:2103:24732:3938/1,134,NA
M03424:106:000000000-AU667:1:2103:26017:12194/1,300,NA
M03424:106:000000000-AU667:1:2103:26239:13811/1,301,1805714
M03424:106:000000000-AU667:1:2103:26415:17285/1,97,1790137
M03424:106:000000000-AU667:1:2103:26452:16616/1,45,NA
M03424:106:000000000-AU667:1:2103:26512:12555/1,56,NA
M03424:106:000000000-AU667:1:2103:26546:10128/1,144,NA
M03424:106:000000000-AU667:1:2103:26689:14080/1,123,NA
M03424:106:000000000-AU667:1:2103:27668:14996/1,167,NA
M03424:106:000000000-AU667:1:2103:27825:10165/1,62,NA
M03424:106:000000000-AU667:1:2104:2035:16043/1,93,10407
M03424:106:000000000-AU667:1:2104:3185:7788/1,35,NA
M03424:106:000000000-AU667:1:2104:3995:19274/1,166,NA
M03424:106:000000000-AU667:1:2104:4058:12328/1,210,NA
M03424:106:000000000-AU667:1:2104:4684:17322/1,170,NA
M03424:106:000000000-AU667:1:2104:5066:4842/1,217,NA
M03424:106:000000000-AU667:1:2104:5533:6549/1,160,NA
M03424:106:000000000-AU667:1:2104:5581:9117/1,301,1805714
M03424:106:000000000-AU667:1:2104:7134:4651/1,40,NA
M03424:106:000000000-AU667:1:2104:7602:21837/1,35,NA
M03424:106:000000000-AU667:1:2104:8554:14399/1,301,1805714
M03424:106:000000000-AU667:1:2104:8849:16267/1,35,NA
M03424:106:000000000-AU667:1:2104:8992:14759/1,40,NA
M03424:106:000000000-AU667:1:2104:9624:21351/1,68,NA
M03424:106:000000000-AU667:1:2104:9910:24943/1,301,NA
M03424:106:000000000-AU667:1:2104:10185:7398/1,121,NA
M03424:106:000000000-AU667:1:2104:10239:21762/1,193,NA
M03424:106:000000000-AU667:1:2104:10386:14000/1,77,NA
M03424:106:000000000-AU667:1:2104:11280:14711/1,301,NA
M03424:106:000000000-AU667:1:2104:11300:3862/1,299,1805714
M03424:106:000000000-AU667:1:2104:11371:8155/1,157,NA
M03424:106:000000000-AU667:1:2104:11475:17241/1,35,NA
M03424:106:000000000-AU667:1:2104:11561:20800/1,123,NA
M03424:106:000000000-AU667:1:2104:12273:9287/1,301,NA
M03424:106:000000000-AU667:1:2104:12786:15741/1,155,NA
M03424:106:000000000-AU667:1:2104:13481:14023/1,46,NA
M03424:106:000000000-AU667:1:2104:13696:21096/1,112,NA
M03424:106:000000000-AU667:1:2104:13705:2395/1,301,NA
M03424:106:000000000-AU667:1:2104:14097:7883/1,41,NA
M03424:106:000000000-AU667:1:2104:14270:11724/1,97,NA
M03424:106:000000000-AU667:1:2104:14328:23334/1,75,NA
M03424:106:000000000-AU667:1:2104:14638:15605/1,301,NA
M03424:106:000000000-AU667:1:2104:15024:21549/1,164,NA
M03424:106:000000000-AU667:1:2104:15304:18864/1,301,NA
M03424:106:000000000-AU667:1:2104:15404:2181/1,301,NA
M03424:106:000000000-AU667:1:2104:16034:20909/1,117,NA
M03424:106:000000000-AU667:1:2104:16126:13324/1,70,NA
M03424:106:000000000-AU667:1:2104:16261:18946/1,301,1805714
M03424:106:000000000-AU667:1:2104:16381:23543/1,156,NA
M03424:106:000000000-AU667:1:2104:17027:11968/1,300,1805714
M03424:106:000000000-AU667:1:2104:17035:2729/1,301,NA
M03424:106:000000000-AU667:1:2104:17156:21482/1,108,NA
M03424:106:000000000-AU667:1:2104:17395:9158/1,85,NA
M03424:106:000000000-AU667:1:2104:17734:4557/1,38,NA
M03424:106:000000000-AU667:1:2104:18211:5769/1,300,NA
M03424:106:000000000-AU667:1:2104:18469:16966/1,139,NA
M03424:106:000000000-AU667:1:2104:18675:17330/1,57,NA
M03424:106:000000000-AU667:1:2104:19041:18333/1,171,NA
M03424:106:000000000-AU667:1:2104:19106:4323/1,74,NA
M03424:106:000000000-AU667:1:2104:19115:11993/1,65,NA
M03424:106:000000000-AU667:1:2104:19140:9514/1,35,NA
M03424:106:000000000-AU667:1:2104:19201:11382/1,116,NA
M03424:106:000000000-AU667:1:2104:19359:3002/1,120,1805714
M03424:106:000000000-AU667:1:2104:19438:21144/1,299,NA
M03424:106:000000000-AU667:1:2104:19461:21055/1,44,NA
M03424:106:000000000-AU667:1:2104:19644:23506/1,301,NA
M03424:106:000000000-AU667:1:2104:19902:12094/1,300,NA
M03424:106:000000000-AU667:1:2104:19913:19920/1,149,NA
M03424:106:000000000-AU667:1:2104:19918:21609/1,59,NA
M03424:106:000000000-AU667:1:2104:19960:14831/1,206,NA
M03424:106:000000000-AU667:1:2104:20795:22340/1,144,NA
M03424:106:000000000-AU667:1:2104:21417:17196/1,55,NA
M03424:106:000000000-AU667:1:2104:21525:8661/1,300,NA
M03424:106:000000000-AU667:1:2104:21892:16377/1,301,NA
M03424:106:000000000-AU667:1:2104:22063:6242/1,47,NA
M03424:106:000000000-AU667:1:2104:22886:9312/1,41,NA
M03424:106:000000000-AU667:1:2104:22939:23250/1,299,1805714
M03424:106:000000000-AU667:1:2104:23170:23130/1,45,NA
M03424:106:000000000-AU667:1:2104:23579:5566/1,46,NA
M03424:106:000000000-AU667:1:2104:25426:16508/1,37,NA
M03424:106:000000000-AU667:1:2104:25564:11585/1,300,NA
M03424:106:000000000-AU667:1:2104:25811:8203/1,301,NA
M03424:106:000000000-AU667:1:2104:26151:7247/1,51,NA
M03424:106:000000000-AU667:1:2104:26791:17997/1,85,NA
M03424:106:000000000-AU667:1:2104:27178:8013/1,46,NA
M03424:106:000000000-AU667:1:2104:27312:7632/1,301,NA
M03424:106:000000000-AU667:1:2104:27477:7784/1,104,NA
M03424:106:000000000-AU667:1:2104:28893:16051/1,70,NA
M03424:106:000000000-AU667:1:2105:2472:12895/1,101,NA
M03424:106:000000000-AU667:1:2105:2512:12482/1,301,1805714
M03424:106:000000000-AU667:1:2105:2765:18493/1,40,NA
M03424:106:000000000-AU667:1:2105:3343:17606/1,121,NA
M03424:106:000000000-AU667:1:2105:3867:12156/1,35,NA
M03424:106:000000000-AU667:1:2105:6805:10488/1,66,NA
M03424:106:000000000-AU667:1:2105:7077:9711/1,83,NA
M03424:106:000000000-AU667:1:2105:7091:15528/1,165,NA
M03424:106:000000000-AU667:1:2105:7475:12836/1,301,NA
M03424:106:000000000-AU667:1:2105:7815:15266/1,106,NA
M03424:106:000000000-AU667:1:2105:8573:15259/1,74,NA
M03424:106:000000000-AU667:1:2105:8575:1951/1,149,NA
M03424:106:000000000-AU667:1:2105:9059:7403/1,59,NA
M03424:106:000000000-AU667:1:2105:9325:15604/1,301,NA
M03424:106:000000000-AU667:1:2105:9436:21179/1,101,NA
M03424:106:000000000-AU667:1:2105:9760:8302/1,95,NA
M03424:106:000000000-AU667:1:2105:10110:16498/1,174,NA
M03424:106:000000000-AU667:1:2105:10622:3135/1,94,NA
M03424:106:000000000-AU667:1:2105:10939:3542/1,217,NA
M03424:106:000000000-AU667:1:2105:11103:12952/1,35,NA
M03424:106:000000000-AU667:1:2105:11170:24726/1,301,1805714
M03424:106:000000000-AU667:1:2105:12084:19515/1,136,NA
M03424:106:000000000-AU667:1:2105:12158:16907/1,103,NA
M03424:106:000000000-AU667:1:2105:12837:4161/1,44,NA
M03424:106:000000000-AU667:1:2105:13283:8783/1,108,NA
M03424:106:000000000-AU667:1:2105:13429:17107/1,132,NA
M03424:106:000000000-AU667:1:2105:15487:13674/1,120,NA
M03424:106:000000000-AU667:1:2105:16080:4115/1,80,NA
M03424:106:000000000-AU667:1:2105:16098:12789/1,68,NA
M03424:106:000000000-AU667:1:2105:16345:17582/1,35,NA
M03424:106:000000000-AU667:1:2105:16918:22885/1,301,NA
M03424:106:000000000-AU667:1:2105:17084:13900/1,124,NA
M03424:106:000000000-AU667:1:2105:17104:22349/1,301,1805714
M03424:106:000000000-AU667:1:2105:17444:21668/1,87,NA
M03424:106:000000000-AU667:1:2105:17546:17188/1,35,NA
M03424:106:000000000-AU667:1:2105:17590:2748/1,176,NA
M03424:106:000000000-AU667:1:2105:18019:19679/1,91,NA
M03424:106:000000000-AU667:1:2105:18102:6112/1,78,NA
M03424:106:000000000-AU667:1:2105:18993:16289/1,139,NA
M03424:106:000000000-AU667:1:2105:19376:14511/1,45,NA
M03424:106:000000000-AU667:1:2105:19763:3138/1,45,NA
M03424:106:000000000-AU667:1:2105:19778:15266/1,159,NA
M03424:106:000000000-AU667:1:2105:19927:21039/1,181,NA
M03424:106:000000000-AU667:1:2105:20008:20591/1,75,NA
M03424:106:000000000-AU667:1:2105:20602:2990/1,106,NA
M03424:106:000000000-AU667:1:2105:20699:5583/1,301,NA
M03424:106:000000000-AU667:1:2105:20898:23556/1,301,NA
M03424:106:000000000-AU667:1:2105:20948:8023/1,60,NA
M03424:106:000000000-AU667:1:2105:21417:4539/1,60,NA
M03424:106:000000000-AU667:1:2105:23370:10262/1,165,NA
M03424:106:000000000-AU667:1:2105:23811:4569/1,111,NA
M03424:106:000000000-AU667:1:2105:24327:9754/1,73,NA
M03424:106:000000000-AU667:1:2105:24805:10148/1,38,NA
M03424:106:000000000-AU667:1:2105:25369:7865/1,92,NA
M03424:106:000000000-AU667:1:2105:25667:13430/1,51,NA
M03424:106:000000000-AU667:1:2105:27001:9000/1,43,NA
M03424:106:000000000-AU667:1:2105:27979:6859/1,67,NA
M03424:106:000000000-AU667:1:2105:28939:9891/1,301,NA
M03424:106:000000000-AU667:1:2105:29539:11164/1,90,NA
M03424:106:000000000-AU667:1:2106:2772:9151/1,301,NA
M03424:106:000000000-AU667:1:2106:2811:11276/1,301,1805714
M03424:106:000000000-AU667:1:2106:2870:12918/1,301,1805714
M03424:106:000000000-AU667:1:2106:3122:9346/1,51,NA
M03424:106:000000000-AU667:1:2106:3541:13770/1,64,NA
M03424:106:000000000-AU667:1:2106:7514:11333/1,301,NA
M03424:106:000000000-AU667:1:2106:8398:8001/1,35,NA
M03424:106:000000000-AU667:1:2106:8598:16087/1,301,NA
M03424:106:000000000-AU667:1:2106:8723:21748/1,131,NA
M03424:106:000000000-AU667:1:2106:8778:14370/1,144,NA
M03424:106:000000000-AU667:1:2106:9455:6165/1,143,NA
M03424:106:000000000-AU667:1:2106:9606:16763/1,35,NA
M03424:106:000000000-AU667:1:2106:9651:24971/1,301,NA
M03424:106:000000000-AU667:1:2106:10479:5158/1,35,NA
M03424:106:000000000-AU667:1:2106:10654:24950/1,90,NA
M03424:106:000000000-AU667:1:2106:10749:14859/1,35,NA
M03424:106:000000000-AU667:1:2106:11377:10291/1,238,NA
M03424:106:000000000-AU667:1:2106:11587:16820/1,131,NA
M03424:106:000000000-AU667:1:2106:11696:9323/1,106,NA
M03424:106:000000000-AU667:1:2106:11703:11460/1,151,NA
M03424:106:000000000-AU667:1:2106:11760:3407/1,35,NA
M03424:106:000000000-AU667:1:2106:13157:7358/1,87,NA
M03424:106:000000000-AU667:1:2106:13256:4278/1,35,NA
M03424:106:000000000-AU667:1:2106:13465:16025/1,46,NA
M03424:106:000000000-AU667:1:2106:13815:13955/1,145,NA
M03424:106:000000000-AU667:1:2106:14030:11971/1,299,NA
M03424:106:000000000-AU667:1:2106:14139:11416/1,158,NA
M03424:106:000000000-AU667:1:2106:14930:2895/1,46,NA
M03424:106:000000000-AU667:1:2106:15478:3369/1,35,NA
M03424:106:000000000-AU667:1:2106:15719:13667/1,300,NA
M03424:106:000000000-AU667:1:2106:16907:4792/1,206,NA
M03424:106:000000000-AU667:1:2106:17065:2656/1,300,NA
M03424:106:000000000-AU667:1:2106:17082:4340/1,130,NA
M03424:106:000000000-AU667:1:2106:17373:7048/1,72,NA
M03424:106:000000000-AU667:1:2106:17407:15362/1,131,NA
M03424:106:000000000-AU667:1:2106:17536:7049/1,74,NA
M03424:106:000000000-AU667:1:2106:17718:5733/1,40,NA
M03424:106:000000000-AU667:1:2106:18046:1950/1,52,NA
M03424:106:000000000-AU667:1:2106:18148:9583/1,40,NA
M03424:106:000000000-AU667:1:2106:19111:5107/1,301,NA
M03424:106:000000000-AU667:1:2106:19118:9247/1,35,NA
M03424:106:000000000-AU667:1:2106:19504:2061/1,35,NA
M03424:106:000000000-AU667:1:2106:19806:4261/1,301,NA
M03424:106:000000000-AU667:1:2106:19958:9271/1,300,NA
M03424:106:000000000-AU667:1:2106:20057:18048/1,75,NA
M03424:106:000000000-AU667:1:2106:20071:21847/1,41,NA
M03424:106:000000000-AU667:1:2106:20626:13224/1,45,NA
M03424:106:000000000-AU667:1:2106:21118:18637/1,175,NA
M03424:106:000000000-AU667:1:2106:21303:15730/1,140,NA
M03424:106:000000000-AU667:1:2106:22105:24901/1,56,NA
M03424:106:000000000-AU667:1:2106:22153:19238/1,300,1805714
M03424:106:000000000-AU667:1:2106:22203:15994/1,122,NA
M03424:106:000000000-AU667:1:2106:22610:24791/1,106,NA
M03424:106:000000000-AU667:1:2106:22895:2027/1,299,NA
M03424:106:000000000-AU667:1:2106:23388:2657/1,300,NA
M03424:106:000000000-AU667:1:2106:23529:15197/1,160,NA
M03424:106:000000000-AU667:1:2106:24312:2611/1,142,NA
M03424:106:000000000-AU667:1:2106:24700:7205/1,197,NA
M03424:106:000000000-AU667:1:2106:24723:15553/1,300,1805714
M03424:106:000000000-AU667:1:2106:24808:4642/1,46,NA
M03424:106:000000000-AU667:1:2106:26021:11011/1,65,NA
M03424:106:000000000-AU667:1:2106:27075:8202/1,149,NA
M03424:106:000000000-AU667:1:2106:27433:6317/1,300,NA
M03424:106:000000000-AU667:1:2106:28620:14118/1,156,NA
M03424:106:000000000-AU667:1:2107:1950:13804/1,254,NA
M03424:106:000000000-AU667:1:2107:2293:9855/1,120,NA
M03424:106:000000000-AU667:1:2107:2435:13592/1,76,NA
M03424:106:000000000-AU667:1:2107:4616:11504/1,46,NA
M03424:106:000000000-AU667:1:2107:5367:17391/1,45,NA
M03424:106:000000000-AU667:1:2107:5448:19424/1,149,NA
M03424:106:000000000-AU667:1:2107:6249:11993/1,174,NA
M03424:106:000000000-AU667:1:2107:7335:12604/1,108,NA
M03424:106:000000000-AU667:1:2107:8344:20587/1,71,NA
M03424:106:000000000-AU667:1:2107:8391:11740/1,124,NA
M03424:106:000000000-AU667:1:2107:9049:10941/1,209,NA
M03424:106:000000000-AU667:1:2107:10333:17999/1,118,NA
M03424:106:000000000-AU667:1:2107:10620:22469/1,35,NA
M03424:106:000000000-AU667:1:2107:10931:21042/1,300,NA
M03424:106:000000000-AU667:1:2107:11306:20386/1,84,NA
M03424:106:000000000-AU667:1:2107:11740:10106/1,171,NA
M03424:106:000000000-AU667:1:2107:11768:7701/1,299,NA
M03424:106:000000000-AU667:1:2107:12870:14895/1,131,1805714
M03424:106:000000000-AU667:1:2107:13274:24293/1,68,NA
M03424:106:000000000-AU667:1:2107:13732:12161/1,300,NA
M03424:106:000000000-AU667:1:2107:14021:20647/1,67,NA
M03424:106:000000000-AU667:1:2107:14167:20381/1,79,NA
M03424:106:000000000-AU667:1:2107:14175:22912/1,179,NA
M03424:106:000000000-AU667:1:2107:14495:1968/1,75,NA
